IDRSSD,BankName,BankType,.model,.model_spec,sigma2,log_lik,AIC,AICc,BIC,ar_roots,ma_roots
1394676,AMERICAN EXPRESS NATIONAL BANK (1394676),LargeCreditCardBank,debth2,"<LM w/ ARIMA(2,0,0)(1,0,0)[4] errors>",0.009324180167629313,22.00496114254047,-32.00992228508094,-27.068745814492704,-24.941599302993264,,
1394676,AMERICAN EXPRESS NATIONAL BANK (1394676),LargeCreditCardBank,debth3,"<LM w/ ARIMA(2,0,0)(2,0,0)[4] errors>",0.006532976262684276,22.75815745737791,-31.516314914755817,-24.516314914755817,-23.269938102320197,,
1394676,AMERICAN EXPRESS NATIONAL BANK (1394676),LargeCreditCardBank,debth4,"<LM w/ ARIMA(1,0,0) errors>",0.0144880007532952,18.423359933965717,-24.846719867931434,-19.905543397343198,-17.778396885843758,,
1394676,AMERICAN EXPRESS NATIONAL BANK (1394676),LargeCreditCardBank,debth5,"<LM w/ ARIMA(1,0,0)(1,0,0)[4] errors>",0.010399973057682511,20.17413628927574,-26.34827257855148,-19.34827257855148,-18.10189576611586,,
2182786,GOLDMAN SACHS BANK USA (2182786),LargeBank,debth1,"<LM w/ ARIMA(0,0,0) errors>",0.0804040614168099,-0.11801762007581118,6.236035240151622,12.236035240151622,6.474359865191129,,
2182786,GOLDMAN SACHS BANK USA (2182786),LargeBank,debth2,"<LM w/ ARIMA(0,0,0) errors>",0.07924775805628177,-0.060075351288086054,6.120150702576172,12.120150702576172,6.358475327615679,,
2182786,GOLDMAN SACHS BANK USA (2182786),LargeBank,debth3,"<LM w/ ARIMA(0,0,0) errors>",0.06130354612443354,1.696176607455321,4.607646785089358,17.940980118422694,4.925412951808701,,
2182786,GOLDMAN SACHS BANK USA (2182786),LargeBank,debth4,"<LM w/ ARIMA(0,0,0) errors>",0.006269529199568255,11.709296516381176,-13.418593032762352,16.581406967237648,-13.021385324363173,,
2182786,GOLDMAN SACHS BANK USA (2182786),LargeBank,debth5,"<LM w/ ARIMA(0,0,0) errors>",2.629857898065234,-12.446638797701738,34.893277595403475,64.89327759540348,35.290485303802654,,
2615190,MERRICK BANK CORPORATION (2615190),LargeCreditCardBank,debth1,"<LM w/ ARIMA(2,0,0)(1,1,0)[4] errors>",0.2447336881951086,-34.93733023226748,79.87466046453495,81.23829682817131,89.43477549167568,,
2615190,MERRICK BANK CORPORATION (2615190),LargeCreditCardBank,debth2,"<LM w/ ARIMA(2,0,1)(1,1,0)[4] errors>",0.22717140728660068,-32.952975733125115,77.90595146625023,79.85943983834325,89.37808949881911,,
2615190,MERRICK BANK CORPORATION (2615190),LargeCreditCardBank,debth3,"<LM w/ ARIMA(2,0,0)(0,1,0)[4] errors>",0.20848128398983465,-30.753648358616935,71.50729671723387,72.87093308087023,81.0674117443746,,
2615190,MERRICK BANK CORPORATION (2615190),LargeCreditCardBank,debth4,"<LM w/ ARIMA(1,0,2)(1,1,0)[4] errors>",0.1756287038445279,-26.102603462102614,68.20520692420523,71.71740204615645,83.5013909676304,,
